	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CINP	1.49208315396799	0.0604767844483706	0.0715354676685749	0.845409786493053	0.397882082281145	0.790638627358294
TMEM50A	2.06443592446609	0.0603814277105734	0.0640484422739772	0.94274623342567	0.345810718997402	0.773326738974146
TIMM8A	1.20550983579231	0.0603100060635827	0.0775593946536995	0.777597689265951	0.436806223702636	0.805161241190769
PPIL4	0.426687412026329	0.0602866528598055	0.131042534484824	0.460054081652299	0.645477402223702	0.885417251658842
CEP104	0.919920244942824	0.0602791144269172	0.0937939359605742	0.642676030274017	0.520434337492162	0.837956066445295
RNF216	0.989042955480472	0.0602700987676081	0.0939806435648695	0.641303320358804	0.521325632379533	0.838457661863079
EPN1	1.73981204973535	0.0601070371232845	0.0631354074569433	0.952033724725321	0.341079878573625	0.772633951487025
RPL13P12	2.04205226484947	0.0600988872776275	0.0566711084833828	1.06048547286224	0.288923795487247	0.742433534174941
RIT1	1.51940283669756	0.0600403417337097	0.0903827678135228	0.664289700195778	0.50650491194225	0.832213378084627
DDX52	0.532567340890305	0.0599745335728883	0.110947230167477	0.540568101451075	0.588805309326977	0.862590523820859
PSMD2	7.56075147448133	0.0599337978640936	0.0548768717811774	1.09215040724407	0.274766996397036	0.737514300599586
PRKRIP1	1.35637208324434	0.0599136791362232	0.0751754560416194	0.796984578358303	0.425459987843492	0.799928180169679
TMEM132A	0.399233647093315	0.0598700426011431	0.130975074627054	0.45711020033102	0.647591838963529	0.88579141588705
TCEB3	1.31557106150321	0.0597703373109453	0.0816480894626777	0.732048204731931	0.464139145964929	0.815528970593338
ERBB3	0.525262258426666	0.0597263666333599	0.111201091379195	0.537102342185593	0.591196923028257	0.862590523820859
SUPT5H	1.36205448946284	0.059718481088558	0.0748559105562803	0.797779101807315	0.424998690773899	0.799928180169679
CNOT7	1.54295858106025	0.0596759964897096	0.0686542111099115	0.869225580265889	0.384723758524539	0.784093051454227
G6PD	4.31118972113462	0.0595544807887938	0.0604883171032132	0.984561707795144	0.324839406577355	0.763129872956742
CHD7	0.429077636941451	0.0595209984420255	0.125746454099314	0.473341366707772	0.635969653916047	0.881821010060774
DCAF13	2.38638633553992	0.0594507414549866	0.0709523474681474	0.837896751501786	0.402088693383353	0.791956656577484
SRPK1	1.59687301720122	0.0593738400366755	0.0724578769461245	0.81942561028696	0.412543628183008	0.794434880264003
MRPS12	7.26188189877319	0.0593481561728697	0.03801496350542	1.56117882802671	0.118481562980216	0.688481584711528
UBTD2	0.688120106119699	0.0592290391010555	0.100800350020755	0.587587633265759	0.5568091137843	0.852094388864188
ATP5F1	3.82201223519572	0.0590155725880997	0.0461892210162455	1.27769144596188	0.201358242530514	0.701743698246924
AIMP2	0.883558154593025	0.0588647839119694	0.100452450625458	0.585996494315997	0.557877870682311	0.852636103948475
EIF4E	1.45253979341931	0.0588640998563361	0.0738245325052928	0.797351474621473	0.425246933053953	0.799928180169679
NSD1	1.36660463842217	0.0588313444840451	0.0794799129638627	0.740203936946862	0.459176259098842	0.811810153922672
GDAP2	0.564187946432532	0.0588036395188811	0.109489492936436	0.537071073596253	0.591218520832188	0.862590523820859
SAR1A	2.11425476128868	0.0587180134792344	0.0700454311486438	0.838284703460938	0.40187082478372	0.791956656577484
DNAJC8	3.5870510927649	0.0586911464162229	0.053539268307076	1.09622615833295	0.272979814838253	0.737514300599586
TMEM87B	0.301060268621775	0.0586736389211138	0.144991208837511	0.404670320301062	0.685719861309277	0.898127450560322
DUSP23	1.7439330237368	0.0585738124285056	0.0735475031839111	0.796407898199308	0.425794989001949	0.799928180169679
RNF149	0.792418681290747	0.0584967292812947	0.100116186654094	0.584288427638613	0.559026276632435	0.852636103948475
CCDC43	1.01032908793714	0.0583286099338177	0.0831423751004854	0.701550922298312	0.482959267226101	0.82051098862985
EIF4B	6.3727187830369	0.0582810549158902	0.0428662503295296	1.35960235541623	0.173955792384231	0.692496948437126
COA1	1.07763353182542	0.0582049723276075	0.08322415121401	0.699375980151893	0.484317094851727	0.82079996304508
PSMG3-AS1	0.410102750237886	0.0581815670189431	0.121896447796817	0.477303219827398	0.633146218502744	0.880160094212006
NSA2	5.40124335868048	0.0581224198143157	0.040532205320954	1.43398118493858	0.151577632173196	0.691403272685398
TMED9	6.43808817619235	0.0580715566486502	0.0469744247892724	1.23623773807044	0.216370206859286	0.7067959385656
DBNDD1	2.53266029662353	0.0580092807492273	0.05705425156829	1.01673896606626	0.309277623713561	0.754771008124455
C21orf59	1.28030770275336	0.0578952043101834	0.0845027728001004	0.685127864941665	0.493263238051874	0.825257063525212
USP9X	0.70100791331994	0.0578019318047857	0.0982893310870715	0.588079409692805	0.556478992962897	0.852094388864188
ATP5O	4.70184314703229	0.0578012536606874	0.0451117682010174	1.28128991537476	0.200091853734919	0.701743698246924
RPS15	70.7579115776097	0.0577821947799896	0.020656697384525	2.79726200681418	0.00515377208605997	0.317086089201066
PTOV1	1.65791428103896	0.0577056067438627	0.07098385704979	0.812939859035644	0.41625254024756	0.796061539582634
ACTN4	1.25911710200047	0.0574987518841133	0.0787724655308063	0.729934647806938	0.465430132397666	0.815884918149703
EPHA4	0.299982141542418	0.0574380617136141	0.151786449209715	0.378413633184443	0.705123342055975	0.902204607657151
DNAJB11	2.66881276203726	0.0573288170409687	0.0650684929679749	0.881053401208854	0.378288917204005	0.783180565234393
ZNHIT1	5.97221178321631	0.0572462746455679	0.0429922197788189	1.33154963712229	0.183008223736882	0.694373290568661
PSME1	2.48835336171516	0.0570617794322484	0.064524194945012	0.884347018678448	0.376508913913712	0.781888557297545
HNRNPH2	0.65211193041269	0.0569479382524632	0.112384835635793	0.506722619028557	0.612349457531459	0.869909652238945
LTBR	1.24261898191756	0.0568977524183499	0.077739323569324	0.731904392859957	0.464226924763448	0.815528970593338
TAF12	1.26138945462106	0.0568372291433523	0.0759997789898599	0.747860453001261	0.454544333579898	0.811157471894432
ZC3H13	1.09757932186835	0.0568362918623119	0.0931378693645203	0.610238265596003	0.541703984910552	0.845469785212218
ORAI1	1.34934311779229	0.056833973572729	0.0765230531014845	0.742703946970805	0.457660939614439	0.811324277643189
EXOSC1	1.8468102214353	0.0567900397803927	0.0668688824110687	0.849274546436749	0.395728540841784	0.789818680327613
PRDX6	13.428911035076	0.0567551055016538	0.0428626991771786	1.32411412699534	0.185465144493512	0.694509818660065
CCNY	0.794026024767222	0.0565816005657424	0.0916608172889781	0.617293214693452	0.537041341545506	0.842374390610748
CIRH1A	0.797885696846117	0.0565801184413038	0.100700419846819	0.561865765081922	0.574207480392985	0.856764803882044
BLCAP	0.938416613941293	0.0565449896229635	0.0872248007213285	0.648267340886421	0.516812053531307	0.837451038155674
CNOT8	0.338167234661771	0.0564154671455008	0.12548439217579	0.449581546894445	0.653012196231182	0.887138027912629
MYO10	0.77224257367313	0.0564091372172171	0.100171095047401	0.563127888244851	0.573347802398801	0.856409411102196
MYL6	38.5219485709353	0.0563951957581365	0.0431508595443621	1.30693099404331	0.191236148627419	0.697978759621416
CENPN	1.28545546356723	0.0563138769696365	0.0910909049572689	0.618216242291737	0.536432804793808	0.842297944792163
ABHD2	0.508127849032895	0.0562355311935582	0.11117025768896	0.505850506804597	0.612961599172121	0.870242007107326
FLAD1	1.51868824925915	0.0562282479583978	0.0691380577683748	0.813274913605076	0.416060456733348	0.795908244084349
NCOR1	1.81117885619833	0.0562070624809982	0.0721130555169865	0.779429772848252	0.435726591244927	0.805161241190769
FBL	1.81929290004903	0.0558856340825208	0.067049331847303	0.833500238448218	0.404562663403938	0.792536129780879
JMJD1C	0.796161427933737	0.0557261475554142	0.101853842504006	0.547118755516981	0.584297147681923	0.860874511732298
ATP1B3	1.66860695151256	0.0557256020445647	0.0743289793293067	0.749715690265009	0.453425955615952	0.811140627723611
RABGGTA	0.575833306420909	0.055708177688666	0.106812260514468	0.521552277054564	0.601982098200027	0.866056041506651
ITPA	1.45025195801918	0.0556996391954024	0.072794396862276	0.76516382573763	0.444173997385216	0.806990496254397
PINK1	1.07846576390989	0.0555843595714888	0.0858804692072054	0.64722934195177	0.517483523774986	0.837451038155674
FBXW11	0.955642190441017	0.0555619613219084	0.0871234819358387	0.637738071153155	0.523644198467397	0.839381980526103
UXT	4.74097433132143	0.0553364940505645	0.0414877804609746	1.33380222889042	0.182268680336356	0.694373290568661
TSPAN3	1.20089489583841	0.0553180419357903	0.0852480928351777	0.648906504486201	0.516398810205672	0.837451038155674
POLG	0.426700964784321	0.0551770195132228	0.124065919154511	0.444739537572004	0.656507993177483	0.887138027912629
RBM3	2.46080324564531	0.0550300642246819	0.0679129849567274	0.810302540224758	0.417766315748211	0.797273219629272
NUDC	5.79614994676446	0.0549501226255088	0.0579389308145594	0.948414509086877	0.342918475951138	0.773234230398353
THOC2	1.46688758995826	0.0548618177449129	0.0769557452997076	0.712900869600458	0.475907101030162	0.818313052513122
PBDC1	1.04289862675306	0.0548393610010398	0.0923659470303845	0.593718386095256	0.552700483569859	0.851130863764396
TUBD1	0.912792948997461	0.054796928587836	0.0945364520602084	0.579638090849199	0.56215870042254	0.853419815759489
CCAR1	0.908339061079904	0.0547244662503413	0.0968951926444331	0.564779993277462	0.572223416748035	0.856358972487895
BAZ2A	1.51576341567041	0.0544734836254373	0.0779963011651137	0.698411114523496	0.484920127524351	0.82079996304508
YRDC	1.54116016341364	0.0544295583912671	0.0712267503830248	0.764172984146685	0.444764163719379	0.807325835480299
KLC1	2.11565512646903	0.0544156749979811	0.0715094534240454	0.760957780998555	0.446682284658039	0.807325835480299
NOP56	1.2574536205749	0.0544123033253734	0.092625971714601	0.587441106615632	0.55690749298467	0.852094388864188
EIF3K	12.9723670266437	0.0543755802815467	0.0295360612692843	1.84098955462602	0.0656230894214145	0.640096384116831
MT-CO2	213.664217472661	0.0543518236533013	0.0382401128590371	1.42133010573625	0.155220815259929	0.692496948437126
HMOX1	1.21668384272897	0.0543199515432104	0.155702259964241	0.348870668644667	0.727186406371875	0.908538698598545
ZNF385A	0.533129849442538	0.0543148014799475	0.116394689843358	0.466643294063016	0.640755106554315	0.884187891907366
ATP2A2	0.892393695580796	0.0541157749360871	0.0890661425811496	0.60759086862644	0.543458858578403	0.846199613777009
DDB1	1.08814564940713	0.0539973989692377	0.0842472424865344	0.640939660165949	0.521561887007859	0.838651101835408
ECSIT	1.25982315751117	0.0539729807591363	0.0761890249775258	0.708408865647739	0.478691388451568	0.818689079917997
PLEKHJ1	1.0226573916922	0.0537664802407863	0.0855106724118502	0.628769236918493	0.529500142676624	0.84001799757436
NAP1L4	1.30816361317509	0.0536823642342078	0.0792160774544355	0.677670063442431	0.497980911654498	0.82787681520945
ZC3H11A	0.579081313413292	0.0536378103099334	0.108504981805681	0.494335001189091	0.621069610001338	0.873877356169675
RRP36	2.47660629792361	0.0535087255104186	0.0610445520902524	0.876552021076471	0.380730009004378	0.783180565234393
RBM25	2.64886266817862	0.0534535875367093	0.0691255703582451	0.773282408516627	0.439355264394932	0.805533457231468
ST6GALNAC6	0.615835996186299	0.0533830702884169	0.112061729633726	0.476372000172579	0.633809378808889	0.880683247149708
DPM2	2.38038026995945	0.0532753450055906	0.0593651868857614	0.89741728781399	0.369496291042194	0.780004029847148
DNAJB9	1.4399538690293	0.053142004658472	0.0851265032148448	0.624270969105246	0.532449646048722	0.842297832110765
HAT1	0.484177072781546	0.0531164284103466	0.118643630528288	0.447697260896631	0.654371698752897	0.887138027912629
WDR74	2.31307118046658	0.053069698770539	0.0654379381471383	0.810992831883103	0.417369787212841	0.796991874169529
EIF3D	1.729929887621	0.0528524000099064	0.0694788479875765	0.760697702117297	0.446837647639413	0.807367073983157
TAF10	1.25039631653016	0.0527657217616749	0.076297135009675	0.691581954617088	0.489199897296983	0.822460929401182
CKAP5	0.449556809790813	0.0525586767440695	0.123124487222774	0.426874279272921	0.669470900465918	0.892175466507382
DEF8	5.03003700965034	0.0525567184899484	0.0486278931538997	1.08079365732779	0.279788910477123	0.739445215011059
ZNF226	0.521676566532604	0.0522797071930036	0.114342381088664	0.457220732113885	0.647512398200679	0.88579141588705
PPAP2C	1.67395959023545	0.0522784575967641	0.0715326736520438	0.730833267201252	0.464881000947668	0.815528970593338
VDAC2	12.9298425393702	0.0521752358771059	0.0333741680724096	1.56334191653571	0.117972194065429	0.688481584711528
LRR1	0.344759213177491	0.0521643562861015	0.138499690014739	0.376638794502357	0.706442053457999	0.902204607657151
ARAF	0.417249024393355	0.0519526557834785	0.119648764773585	0.434209712752071	0.664136160603672	0.890151728883253
NENF	4.75336398012879	0.0518706652546755	0.0472180514897397	1.09853464126843	0.271971099687872	0.737258983043156
NT5DC1	0.40489944143862	0.0517722068227105	0.126872652117616	0.408064353969015	0.683226429179187	0.897814239090446
RAB1A	3.80349492726047	0.0517486970704743	0.0549670334426861	0.941449698653149	0.34647445519356	0.773326738974146
NELFB	1.05210262161466	0.0516448479092418	0.0833960326605912	0.619272239477246	0.535737029190095	0.842297944792163
LSR	3.18230103539818	0.0516410199824656	0.0564273006480936	0.91517792609862	0.360098230903614	0.77820391741304
YY1	3.98875652430406	0.0516400265700648	0.0511603960328924	1.00937503565969	0.312794806330028	0.755251571496761
FGFR1OP2	0.650249352323317	0.0515489819082825	0.101368199367998	0.50853208629211	0.611080242969591	0.869827015140376
C18orf8	0.376275071791651	0.0513479059040555	0.127206384687044	0.403658244280605	0.686464048939474	0.898127450560322
AGPAT3	0.362496548324024	0.051242401169225	0.127026525765178	0.403399218081048	0.686654561883469	0.898127450560322
PMEPA1	3.84429356498086	0.0512234249320352	0.0665010644021807	0.770264737752912	0.441142869034236	0.80611153853434
PSMA2.1	4.15922215379434	0.0511468638549626	0.052179068995337	0.980218023045474	0.326978509839065	0.764552989222266
ZC3H3	0.546044114492137	0.0510986800974647	0.105679460515914	0.48352517933009	0.62872288589891	0.877493763353604
C14orf119	1.81638640604832	0.051088827239337	0.0686781572324037	0.743887566267317	0.456944498145305	0.811324277643189
REEP5	5.95174960055155	0.0510862267199987	0.0491542862302641	1.0393036017385	0.298663560288089	0.746985675050989
RTCB	1.39189088342124	0.0510724169899259	0.0856072944159447	0.59658954693484	0.550781451890172	0.849843351043506
FLOT2	0.291686586874091	0.0509953235707587	0.143073433067025	0.356427622358576	0.721520346235114	0.906656977210389
UCHL3	2.47657934010472	0.050961416643896	0.0598661520755356	0.851255924710108	0.394627202827959	0.789145272026817
SF3A1	0.634538881445234	0.0508885558326613	0.10375278537549	0.490478936526775	0.623795031276112	0.875178865923603
CAPNS1	2.94674977618961	0.050794072003674	0.0540067607763605	0.940513211188685	0.346954376300665	0.773326738974146
C4orf48	5.4249996049306	0.0507790215951549	0.0460655757284918	1.10232035076353	0.270322424984954	0.73512653443633
TCERG1	0.705848022489598	0.0506251100591983	0.106923011846391	0.473472540522219	0.635876087188392	0.881821010060774
UBFD1	2.65421723891989	0.0505508044243879	0.0551525724024951	0.916562949330375	0.359371706918232	0.777539903281124
RFWD2	0.789613360993325	0.0503454075102687	0.0970047722343558	0.518999285814911	0.603761239285829	0.866057830048767
SNX29	0.711169732288036	0.0503391144718542	0.104351215923831	0.482400842445364	0.629521222789548	0.878438433421694
SOD2	0.381491631302545	0.05029138897142	0.120098724709699	0.418750399664805	0.675398557767403	0.893906393635926
PRDM4	0.545267905877481	0.0502836116184848	0.112798616366373	0.445782166823413	0.655754604756634	0.887138027912629
ESRRA	1.04881100898567	0.0502325185332608	0.0858289472183784	0.585263132791924	0.558370800243157	0.852636103948475
ATPIF1	3.42123255429906	0.0500398576911942	0.0572616358352169	0.873881036776439	0.382183042806101	0.783180565234393
COX6A1	18.2056869839282	0.0500327970005556	0.0315795360993665	1.58434236789055	0.113115829271027	0.685062960056858
POMP	45.9106749925929	0.0500216885784665	0.0340334340031757	1.46978082123006	0.141621125075179	0.691403272685398
BET1	0.863422859419646	0.0499989029037205	0.0929578980342191	0.537866108862694	0.590669487661807	0.862590523820859
FDXR	0.37418547027165	0.0499612049701978	0.127378837602351	0.392225317098321	0.694891739457289	0.900195446826937
MRPL22	4.18120993431318	0.0499513832233673	0.0512526934615917	0.974609915102324	0.329753793474572	0.766813379149107
PLOD1	0.566266567727861	0.0499158140654778	0.111988631261727	0.445722155035721	0.655797958894762	0.887138027912629
PRRC2A	0.520692739981368	0.0498501295496269	0.112810699716951	0.44189185666523	0.658567463692729	0.887623733450535
SYAP1	5.04371680096398	0.0496450151123077	0.0465288699424279	1.06697229427097	0.285984347064947	0.742433534174941
ARFGAP2	1.08280667673183	0.0494870230699165	0.0922666266327564	0.536348026105765	0.59171804449338	0.862590523820859
HNRNPA1P48	0.240028356580796	0.0494386524172834	0.15639974505165	0.316104430994798	0.751923243609587	0.920011855558852
PRPF19	0.911217758464325	0.0493890403885289	0.0961193287257736	0.513830475548106	0.60737051892358	0.867792179872832
GGCT	1.19084089310154	0.0493808007429858	0.0830859451036047	0.594333983700974	0.552288753240121	0.851006252354692
COPS6	4.02599728014598	0.049373625501803	0.0515077231135749	0.958567424790528	0.337776709588352	0.769781852268293
CUTA	2.00037166208448	0.0492384902595677	0.0701396967017236	0.702006033316048	0.482675400881089	0.82045741038344
PDCL3	0.94911516541988	0.0492218750744839	0.086872373101153	0.566599867338384	0.570986065126736	0.856358972487895
PLEC	0.307404628612146	0.04921209250437	0.150328891010685	0.327362838729863	0.743393469744838	0.916916547172121
PIGS	0.51625948826592	0.0492102337424036	0.111275649187657	0.442237219927738	0.658317555177141	0.887623733450535
NFX1	0.373659822437425	0.0491856386962652	0.132031374304312	0.372529930521665	0.709498331675345	0.903354411125035
TCF25	3.50138003870272	0.0490640357932726	0.0601121256546962	0.816208631102359	0.414380821178564	0.79531712314141
SNRNP25	2.80767115116308	0.0490264162849171	0.056393501412724	0.869362870840563	0.384648684690389	0.784093051454227
UTP11L	1.4273324297188	0.0489009307763036	0.0770667057517492	0.634527326674965	0.525736738848564	0.84001799757436
NCOA3	5.44322278614431	0.0488569016034608	0.0457956508946522	1.06684588272041	0.286041435639683	0.742433534174941
PRKRA	1.44798650121117	0.0487922421869326	0.0708856424508867	0.688323340241127	0.491249186811226	0.823990459251212
RAB11A	2.50460994120371	0.0486653303132665	0.0588557229357043	0.826858084241526	0.408317503483502	0.793341132630281
ECI1	0.798375903058735	0.0486486174602317	0.0971878276658844	0.500562865006898	0.616678802732653	0.872167795846096
AP2M1	4.35966300810512	0.0485558746938199	0.0503916150797911	0.963570518963038	0.335261293232457	0.769610924242507
MRPS9	1.28637320697511	0.0484975907743427	0.08137793724801	0.595955026809538	0.551205271247966	0.849843351043506
TBC1D10A	0.418407127809144	0.0484719651991308	0.120820515908446	0.401189854509986	0.688280349730252	0.898279193413664
ATXN3	0.766928795626374	0.0484043204159595	0.0999939137564343	0.484072666001083	0.628334299298293	0.877493763353604
SEC14L1	0.96470691666475	0.0482507102358777	0.0861768552346707	0.559903353452441	0.575545361277957	0.857566146177808
MAP7D1	1.43314819308658	0.0481231920136154	0.0788302713586915	0.610465893167441	0.541553230114396	0.845469785212218
DNPEP	4.45322656022472	0.048101744886669	0.0497557759530056	0.966757003892396	0.333665523067978	0.769121899045123
UBE2Q1	2.97648876491064	0.0480589422153598	0.0509028323454226	0.944131004130292	0.345102707541965	0.773326738974146
MAP3K2	0.666153691873681	0.0479561225301894	0.105881983033284	0.452920517318932	0.650605976273748	0.886710337711158
NDUFAF7	0.396316967266462	0.0478838795099117	0.125130840873234	0.382670484556411	0.701964101574278	0.901712509456887
CCT3	4.90162072475978	0.0478530288247006	0.053282291912295	0.898103799728975	0.369130213480642	0.780004029847148
MAEA	0.656946724718345	0.0478307242265102	0.102844260945966	0.465079176869581	0.641874757289811	0.884865168594321
CXCL16	0.697263787650446	0.0476911010975079	0.100665564479898	0.473757847024555	0.635672597156974	0.88174727604874
SPPL3	0.796008972435452	0.0476608145126896	0.0980917044803667	0.485880174732095	0.627052125413887	0.876515352574487
MTL5	0.644726146073193	0.047609718334847	0.0995615402426541	0.478193871035054	0.632512224386083	0.880160094212006
METTL2B	0.569573540615985	0.0475436632947085	0.109716343311811	0.433332554290391	0.664773191135645	0.890362119928877
SNHG8	5.55023669896171	0.0475244665108099	0.05468603925299	0.869042029007639	0.384824142825171	0.784093051454227
PXDN	0.630640517788223	0.0474841496154627	0.107234411150273	0.442807016013925	0.65790532813228	0.887623733450535
EMC7	2.25687947785949	0.0474581099304029	0.0664522870280659	0.714168195751624	0.475123180683096	0.818313052513122
MRPL20	5.17943730833499	0.0474231799691494	0.0448864877954715	1.05651349210561	0.290733680022783	0.743648829234079
ATP6V0A1	0.465474756824034	0.0474086374348018	0.123093240526129	0.385144117030036	0.700130643705688	0.901712509456887
RP11-783K16.5	0.724870765517151	0.0473115984897183	0.101034439348696	0.468271995120732	0.639590092633368	0.883452905412013
SSSCA1	5.0691266615998	0.0472964260021025	0.0500656389129977	0.944688353708869	0.344818004557277	0.773326738974146
C8orf76	0.997783817741615	0.0472433983370764	0.08733237534305	0.540960876782519	0.588534549197145	0.862590523820859
NCBP2-AS2	2.11770284544065	0.047223531325814	0.0599821658507971	0.787292867071196	0.431110444268841	0.802753948996861
CCDC115	0.472703625324628	0.0471712595671621	0.119416852125712	0.395013423377667	0.692832981470822	0.89997358283306
EID1	2.08298886176976	0.0471472214020982	0.0687788854559506	0.685489755897449	0.493034922767263	0.825257063525212
FAM122B	0.315014089987168	0.0471432953037571	0.129188958566784	0.364917372403667	0.715173085951063	0.903935777750767
MDH2	3.42217282213465	0.0471273721176004	0.0568002827657668	0.829703125104929	0.406706654124375	0.793341132630281
UQCRQ	18.9212444533928	0.0470710548680919	0.0327179006504224	1.4386942295298	0.150237174991876	0.691403272685398
SNX8	0.610523598084716	0.0469235364826647	0.105312231412964	0.445565874477222	0.655910865637953	0.887138027912629
MYO1B	0.549258006452927	0.0467769701760299	0.121799827316528	0.384047918676173	0.700942931730115	0.901712509456887
LAMTOR2	4.49806614558633	0.0466746426996386	0.0493399022743105	0.945981660850195	0.344157940165116	0.773326738974146
CARHSP1	1.42105568779256	0.0466231339278937	0.081135382312932	0.574633810783961	0.565538980461791	0.853545512627382
LLPH	2.44758167860433	0.0465829586304793	0.0643530670327361	0.723865400335664	0.469148373458359	0.816196396414909
PQLC2	1.14110098981769	0.0463526519160613	0.0863772006823928	0.536630633429521	0.591522779684798	0.862590523820859
MED27	0.720173423589111	0.0463386690894962	0.100883329859809	0.45932929805043	0.645997711572046	0.88545389998358
COX5A	12.9294125954695	0.0463169365351449	0.0324954740595936	1.42533500050512	0.154060387309582	0.692496948437126
C20orf24	9.18862745628826	0.0462733400831295	0.0397391980656859	1.16442561338664	0.244251572640928	0.720596948905162
ASPSCR1	0.90801274884917	0.0462046068850967	0.0901382706095724	0.512596997619676	0.608233253835362	0.867995788135682
RPS5	79.6209461717478	0.0461572508279288	0.0199736889632343	2.31090265363052	0.0208382324611778	0.500602189125504
OARD1	0.900865112975827	0.0461478833965984	0.0910939739919113	0.506596445124856	0.612438003147048	0.869909652238945
RASD1	0.733955169579056	0.0461014417583863	0.152917708419324	0.301478764198905	0.76304944090046	0.922961342617239
NSFL1C	2.28239272783508	0.0460228335883828	0.0657748150304732	0.699702972438016	0.484112819777954	0.82079996304508
OTUB1	2.1024834573815	0.0460201161523676	0.0589847258417007	0.780203951034261	0.435270837090062	0.805161241190769
SF3B5	4.45847377175881	0.0460167497381183	0.0485061696994808	0.948678282025036	0.342784263075292	0.773234230398353
G3BP1	0.760059387906298	0.0459645787180361	0.106163236088363	0.432961356601624	0.665042843954288	0.890362119928877
WDR46	1.04443782967538	0.0459343774027012	0.0941601407531159	0.487832505721707	0.625668484987189	0.876105502506268
PSMC6	5.86075414368984	0.0459224477326134	0.0500766951516891	0.917042300685142	0.359120474378088	0.777539903281124
KIAA2013	0.759505966643282	0.0458314172536378	0.0921523620492578	0.497343922982026	0.618946542912784	0.87289823254324
PSMA5	7.02748002965231	0.0458133743626589	0.0505107202063284	0.907002992147379	0.364405214938381	0.780004029847148
PPIF	0.812518680794917	0.0457892910384443	0.105923650433578	0.432285810119031	0.66553369907608	0.890533865223755
XRN2	2.03942937882428	0.0457481740148961	0.0692116563456487	0.660989440657595	0.508619085336515	0.834273896831498
NRD1	1.13220622388746	0.0457052059173857	0.0901917241175411	0.506756095025094	0.61232596588425	0.869909652238945
YTHDF2	1.4474673911583	0.045673262501072	0.0822038734918415	0.55560961498493	0.578477757058381	0.859858121436904
CYB561A3	0.305204638931149	0.0455762855842942	0.133258001994419	0.342015375453423	0.732339321324008	0.911256246761244
AHCYL1	1.27973252717968	0.0455136148571856	0.0812847093717725	0.559928370402601	0.575528296623003	0.857566146177808
CEP170B	0.844847445616104	0.0454890726608359	0.0920490119564606	0.494183171486429	0.621176823497736	0.873877356169675
STIP1	4.65755419736957	0.0453863518434966	0.0514019841240246	0.882968870111837	0.377253091135387	0.782426621463559
MED31	1.52406556249423	0.0453059964850579	0.0737753232995944	0.614107732216566	0.539144139064248	0.844207724030657
GMNN	0.301668481371111	0.0452977869800884	0.166934880648982	0.271350042627323	0.786121821211385	0.931265873063487
NOL7	6.88610157121367	0.045276082002795	0.0454035099921554	0.997193433076377	0.318670627883585	0.759244582305851
C2orf47	0.793430885233077	0.0451295060189164	0.0978453361920442	0.461233082487849	0.64463138902896	0.885323910778903
KIF2A	0.750712799978929	0.0451188401366509	0.101208504165063	0.445800879173807	0.655741086685929	0.887138027912629
MARK2	0.930662943344296	0.0450876825143114	0.0907415919176651	0.496880003551425	0.61927367348179	0.87289823254324
SORT1	0.284581265643782	0.0449475265320215	0.143065129545205	0.314175275798561	0.753387919714194	0.920393915446343
COQ5	0.47016308606784	0.0448377996227649	0.118226746725648	0.379252587629885	0.70450030389642	0.902204607657151
SDHD	0.480091747515589	0.0447330824936504	0.119493626531793	0.374355384399926	0.708139931758719	0.902778534299594
ZNF267	0.362475380434513	0.044638878201992	0.129892647769892	0.343659775733196	0.731102164958467	0.910854540801977
CTC-575D19.1	64.5890923563029	0.0445139090728833	0.0218931800314569	2.0332317648201	0.0420291132731902	0.5967248945098
TIMM10	3.13192477236907	0.0443622434849403	0.0515501908166496	0.860564098447764	0.389478166282275	0.78580262845623
MICU2	0.506088922038508	0.0441541410236497	0.117137792720323	0.376941890386065	0.706216789611493	0.902204607657151
GADD45G	1.33571124104062	0.0440502703581816	0.111558645967264	0.394862002637677	0.692944733575558	0.89997358283306
SUB1	11.2736851366352	0.0440229663636783	0.0367566452846291	1.19768727594103	0.231038784687219	0.712859133387146
LCMT1	2.74002345601839	0.0440216642292463	0.0603465865314481	0.729480601298062	0.465707729744182	0.816150336642395
RNF113A	0.715290464316399	0.0440076454172989	0.100098882973167	0.439641723365644	0.660196616703558	0.88869351978802
MGRN1	0.746665652855831	0.043998765822999	0.0995512976268631	0.441970791660744	0.658510342130268	0.887623733450535
ALG8	0.297028372842048	0.0438421961976315	0.149656115878292	0.292952920369029	0.769558137746708	0.926280166166086
UQCC2	2.56305606776605	0.0437119888437956	0.0570891820734823	0.765679017568194	0.443867314893259	0.806838751632267
UBA2	0.857744238446945	0.0435487986100582	0.0947140392729771	0.459792433564631	0.645665214769337	0.885417251658842
UFC1	2.42470012516738	0.043537307351473	0.0567275944210919	0.767480232429623	0.442796041753784	0.8067165981158
PCSK1N	5.83112669610311	0.0435343305215182	0.0486293646178987	0.895227212273606	0.370665640829121	0.780004029847148
RRP7A	1.51054864209912	0.0434625610430496	0.0724421941933741	0.59996196314861	0.548531585418809	0.848395868224737
PPID	2.09985323517736	0.0433108909400679	0.0720931687964345	0.600762758290768	0.547998012196678	0.848335180088671
S100A16	4.67739134648949	0.0432958891781974	0.0869664136996304	0.497846091799706	0.618592526032251	0.872788791363748
