	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TMEM50B	0.690948908784317	0.00678735737415133	0.106679291987702	0.0636239447008495	0.949269665251937	0.968147947734381
ARF5	1.35140374729174	0.00662582824861021	0.0775752281989126	0.085411650116204	0.931934131555704	0.958989000324363
AR	0.388820170482737	0.00654852345186795	0.148665147519022	0.0440488141380281	0.964865493547089	0.976792903424623
SWI5	4.17817189185649	0.00653002311863954	0.0617753467257536	0.105705972766596	0.91581564132292	0.949428373104808
UBA1	1.17357419269267	0.00635407221977239	0.085957898701283	0.0739207485964004	0.941073446021954	0.963048696318249
CCNB1IP1	2.31514346121848	0.00623498629026692	0.071328546117152	0.087412216141717	0.930343859471041	0.957625117129552
CERS6	0.547201273728045	0.00620988868557079	0.120925167270864	0.0513531535719198	0.959044113518381	0.973721986078547
NDUFB4	5.36302463846052	0.00615816675203982	0.0493226780945088	0.124854671115789	0.900638604683156	0.937862579271875
IFI27L2	1.30497974937641	0.00612423012423005	0.0934671577382655	0.065522802580342	0.947757751510483	0.967151608971536
NPLOC4	1.38649321431288	0.00609171622696162	0.0774835053222272	0.0786195229762551	0.937335258513951	0.961321811208724
NDUFAF6	2.18804907678252	0.00594581229806604	0.0764021376865662	0.0778225908083655	0.937969176077513	0.961321811208724
HSPE1	33.4323685047333	0.00589933357760129	0.0479252073803455	0.123094586337057	0.902032198156223	0.939043309079708
SLTM	2.69832213441651	0.00584869395252121	0.0707247470982014	0.0826965693408601	0.934092812799887	0.959980831346785
COX6C	29.9778709028634	0.00576549826106543	0.0370204015279456	0.15573840431507	0.876239224230476	0.92501836124916
HSBP1	19.0501559524159	0.00576025427127625	0.0336719230793927	0.171069952188194	0.86416876224208	0.91732300642579
MIF	3.33609390896991	0.00569857224573354	0.0558122126618979	0.102102603963305	0.918675234154742	0.950757208841125
RPS27	109.782073338264	0.00568480785443216	0.0274905711064146	0.206791187874074	0.836172938466629	0.897087020482521
WDR5	1.31272705456914	0.00557104761498388	0.0808747775230006	0.0688848586124332	0.945081270964883	0.965646837692111
USF2	1.08648489922284	0.00542636647782946	0.0848805374334289	0.0639294547597005	0.949026398736494	0.968140674661869
TMX1	0.924375351334881	0.00529150433969988	0.094032110128158	0.0562733765358238	0.955124027664035	0.97206218776054
DCUN1D5	1.77081539455276	0.00524455045441988	0.075655844081544	0.0693211544737661	0.944733987405255	0.965428414772103
PDS5A	0.74840996395663	0.00520940992790603	0.100019022028789	0.0520841918091	0.958461608977437	0.97340391776908
VPS9D1	0.323814528303701	0.0051492507034695	0.149768530511458	0.0343813929794521	0.972573020950625	0.982903635848214
PLEKHB2	3.27154617851719	0.00514632981137936	0.0605746930131114	0.084958413413097	0.932294452413612	0.959086809703063
RPL34	60.0248982423325	0.0051414393953305	0.0234092546364988	0.219632768115314	0.826157169203208	0.889773978330116
EIF3M	3.89884066741194	0.00508824690453363	0.0501677262541251	0.101424706369172	0.91921332475238	0.950993592157292
DDIT3	6.07025447715605	0.00507696210629789	0.0654706113273092	0.0775456651980303	0.938189465039409	0.961321811208724
GALNT1	0.6848905445836	0.00506250926962672	0.111480040326632	0.0454117997696609	0.963779075835322	0.976363005526831
KIAA1191	2.13958003477949	0.00502962637317805	0.0662053481822655	0.0759700917111912	0.939442892770439	0.962232464524486
NOP10	6.75578335765488	0.00499672114507367	0.0478414229684546	0.104443405631316	0.916817478301829	0.949893889567036
CLPP	2.52338991530369	0.00494598821324324	0.0581420536994805	0.0850673118429498	0.932207877450428	0.959086809703063
CIDECP	0.96732434617671	0.00491985016269231	0.093113859323525	0.052836926730727	0.957861839303477	0.972931445428213
MRPL47	3.51597055277312	0.00470346632126439	0.0606283488524364	0.0775786642765446	0.938163214662697	0.961321811208724
SNX17	1.48611633216857	0.00462761176969966	0.07885125742332	0.0586878627040265	0.953200726834258	0.970787951512468
RPUSD1	1.16835077735426	0.004527403009062	0.0838036486559124	0.0540239366862291	0.956916093368801	0.972760641864959
ATP5E	55.7345145532834	0.00451274795723481	0.0268094741468982	0.168326612171053	0.866326339067153	0.918534568591581
OSBPL1A	1.53798663871567	0.00447811435157786	0.0897619229238781	0.0498887970055576	0.960211004882162	0.974222783261248
STARD10	3.60452835615089	0.0044491803775633	0.0558357859833903	0.0796833123990914	0.936489132021677	0.961173542104728
CD58	0.915264164877117	0.00442895017786859	0.0969565853869619	0.0456797252109516	0.96356552387567	0.976363005526831
RPL27A	53.870942174516	0.00434920276015324	0.018105931280652	0.240208730097236	0.810168446151052	0.878310050092692
PARP6	0.720329836013128	0.00431022637307365	0.111154516113494	0.0387768893588878	0.969068270593223	0.980457907466013
SIKE1	7.11829785271678	0.00425782281719236	0.0504809741621696	0.0843451000670896	0.932782055459952	0.959111270238168
ECSIT	1.25982315751117	0.00420476215386488	0.0815872030168341	0.0515370302987014	0.958897595133134	0.973709943885366
NINJ1	2.74902778471304	0.00418339509645431	0.0671241490302263	0.0623232496336081	0.950305413933314	0.96824833706521
RGL2	0.421064400203462	0.00405536108439688	0.128688910435213	0.0315129024768495	0.974860502567368	0.984802499869326
DVL3	2.23220017519793	0.00403174091537955	0.0645804135400194	0.0624297785408443	0.950220581358169	0.96824833706521
GHITM	10.3830825275531	0.00398693460562237	0.0432891531394817	0.0921000831958087	0.92661852235397	0.954741883035275
PNKD	1.62240362384767	0.00391718802132288	0.0766073395872457	0.0511333253762418	0.959219280906987	0.973763108274382
PINK1	1.07846576390989	0.00388292801721486	0.0924344357837867	0.0420073751117756	0.966492818819392	0.978125902432893
TFDP2	3.48380629136442	0.00384790470135578	0.0579830290611232	0.0663626023624858	0.94708914353207	0.96711574833072
LINC01578	5.23973469938759	0.00381069819089459	0.051438636876095	0.0740824100777354	0.940944811521002	0.963048696318249
AP2B1	1.97691347141737	0.00380831865857538	0.0708783452317063	0.0537303551052965	0.9571499978495	0.972760641864959
CCM2	1.26324910096663	0.00378966902212981	0.0822226168068075	0.0460903480004063	0.963238239014123	0.976198417142413
PPP1R7	1.35991144038229	0.00367728252092622	0.0822721509378145	0.0446965647428581	0.964349171901573	0.976503131497028
MSRB1	10.3604710529631	0.00359049708758462	0.043236000979552	0.0830441531649216	0.933816431688884	0.959860498960573
MVD	1.38583372050584	0.00351774492215346	0.0853437197090142	0.0412185563758819	0.9671216603947	0.978625346531497
ATP6V1G1	27.146408132333	0.00349441623530889	0.0363332018522966	0.0961769416720979	0.923380043786018	0.953502370984531
TPM1	2.86050227695553	0.00337396573972333	0.0750504192074953	0.0449559879258658	0.964142390007373	0.976503131497028
UQCRH	16.6022972780829	0.00335882333088594	0.0319509849340774	0.105124250091695	0.916277217124599	0.949634593238925
RPL7AP66	0.451384710423579	0.00324667342636293	0.124245667640617	0.0261310795620979	0.979152787615824	0.987070097204799
STAG3L4	1.09659435380523	0.00324555303174112	0.0918256571886344	0.0353447296878462	0.971804856461957	0.982264595621528
DARS	1.17250749425655	0.00320657715569533	0.0845716503570043	0.0379155088278321	0.969755047683894	0.980878269660405
CIB1	12.9127911775635	0.00317703720232889	0.0417166765878842	0.0761574857392066	0.93929380587935	0.962232464524486
DDX1	1.52852727281338	0.00315441222093853	0.0835954505000853	0.0377342570925593	0.969899562227851	0.980887235590153
VDAC2	12.9298425393702	0.00299346308111029	0.0367794145979076	0.0813896336805914	0.935132092885216	0.960366448466552
TIMMDC1	0.798286073354987	0.00285900638702725	0.108927060116585	0.0262469801715684	0.979060344016356	0.987070097204799
PPP5C	0.662010536135348	0.00284091545796668	0.105352174786182	0.0269658928610869	0.978486937686967	0.986673971052079
TOR1A	1.67456576416067	0.0027000493108685	0.0748222365094729	0.0360861882353203	0.971213635347318	0.98180424957311
MYDGF	5.00272938869667	0.00264826647970533	0.0477477311031453	0.055463713531948	0.955769037837484	0.972372139436356
MAN2A2	0.300180408258459	0.00263963016034178	0.153569566597943	0.0171884978177514	0.986286238246964	0.992012931543835
TOMM40	5.07880464278454	0.00260320654808486	0.0492654550071512	0.0528404040459383	0.957859068677747	0.972931445428213
STXBP2	1.10241012180975	0.00246100908652052	0.0866280329411758	0.0284089226427622	0.977336007834891	0.986373600924963
PACSIN3	1.432412090198	0.00232675817483488	0.0858321754359551	0.0271082279228845	0.978373412240078	0.986673971052079
CLDN7	2.93663890994426	0.00232167696411556	0.0705695676658266	0.0328991240970836	0.973755031288378	0.983960680721948
C18orf21	0.765584604581075	0.00230759260718782	0.100379265578801	0.0229887377027707	0.98165925658782	0.988632045179182
MICA	1.43247868948354	0.00227744180860874	0.0806854371115806	0.0282261817019005	0.977481755561944	0.986373600924963
C7orf50	2.25660889946298	0.00227220419767396	0.0736043507605577	0.0308705147752157	0.975372804512028	0.984907240528763
C9orf3	0.512037807697416	0.00210347733374615	0.127289375122107	0.0165251603421598	0.9868154297767	0.992012931543835
PPP1CA	5.51949296279601	0.002061659106372	0.0460896511134737	0.0447314973440816	0.964321327567517	0.976503131497028
C10orf35	4.30902312610362	0.00204380269985547	0.0562351888742825	0.0363438398762121	0.971008193846798	0.981733815674803
FABP5	1.12202493254291	0.00201514765458464	0.141252047918492	0.0142663252269974	0.988617505472754	0.993034528684672
BLOC1S2	5.05909291060013	0.00201364284666274	0.0443745015654181	0.045378376671886	0.963805716145833	0.976363005526831
NT5C3A	0.997612647253446	0.0019757112248651	0.101095659577418	0.0195429876329371	0.984407944410087	0.990434652292937
C20orf27	1.41615570903591	0.00195483283795707	0.0866498320213005	0.022560145730883	0.982001134829078	0.988700947639802
POLR3K	1.74119792422579	0.00190688810138499	0.0736952055614436	0.0258753345873378	0.979356773606198	0.987138114015392
MPV17L2	0.614005383253789	0.0019042764284566	0.112620765853274	0.0169087504780206	0.986509411893842	0.992012931543835
SEC61A1	2.18622222210512	0.00182769284237192	0.0648370042583115	0.0281890390106607	0.977511379354114	0.986373600924963
SCARB2	1.72177358902529	0.0018078720151796	0.0796863512648689	0.0226873484164236	0.981899667740733	0.988700947639802
ATP6V0D1	2.03262923976663	0.00170736571228438	0.071753078787392	0.0237950167593977	0.981016114975415	0.988259616520928
GKAP1	1.00002240686763	0.00165492451997695	0.105630065827295	0.0156671730441099	0.987499915897859	0.99244084667928
DR1	0.646632022613733	0.00162137410449832	0.110227388107241	0.014709357922197	0.9882640536245	0.992932801411527
PSAP	6.42304306566195	0.00140828907086639	0.0567743560620716	0.0248050205858205	0.980210486443471	0.987585624560783
RPL38	35.326335992412	0.00137324829273637	0.0215161049087545	0.0638242051040393	0.949110204662673	0.968140674661869
MARCH9	0.694798039155055	0.00130807940958502	0.106227008887834	0.0123140002084237	0.990175097651794	0.99402417480496
TSEN15	0.87119340018644	0.00103864652269093	0.105186899477393	0.00987429544792461	0.992121580140072	0.995149278123576
RPL18A	110.995585599973	0.00101773381569539	0.0185327698885678	0.0549153646116975	0.956205891160015	0.972424927314716
UBXN6	0.970292609931978	0.000929754613475836	0.0936487787039478	0.00992810185400359	0.992078650943701	0.995149278123576
HAX1	4.15591576197423	0.000826652799923065	0.0504892539073537	0.016372846416783	0.986936942266125	0.992012931543835
EVI5	0.390717522314485	0.000695269772390547	0.135187395143026	0.00514300739099946	0.995896491896625	0.997275658898282
ATOX1	7.4870008136115	0.000666084842361252	0.0442725211377684	0.0150451075575414	0.987996193820042	0.992801622778311
PPP2R5C	1.10953630166608	0.000644349885247278	0.0890418731951912	0.00723648169254908	0.994226173375703	0.996204493319506
SNAP29	1.64061089971942	0.000556225300076567	0.0731640942330536	0.00760243540096037	0.993934192600065	0.996138343269725
DNAJB11	2.66881276203726	0.000425357209378831	0.0711091761353498	0.00598174852383612	0.995227283668587	0.99688163017143
PDCD2L	0.51205616956131	0.000366704791351767	0.127318917338157	0.00288020664185985	0.997701930765845	0.998530472161637
HSD17B10	5.74604028353492	0.000362674843236232	0.0505514848172811	0.00717436578860391	0.994275733409884	0.996204493319506
SURF1	3.60222054026151	0.000316713173541447	0.0584632733849318	0.00541730141342164	0.99567763998252	0.997194600375845
ATG5	1.05435834045725	0.00016737473446009	0.0961584344662822	0.00174061417897542	0.998611191521569	0.999025667666362
NAPG	1.46760308640316	0.000108850093345682	0.0783270466996752	0.00138968718893539	0.998891190404497	0.999100240039295
NOL7	6.88610157121367	0.000107895588063802	0.0499113796940041	0.00216174324823892	0.998275179781196	0.998928391840071
BNIP3	5.29314142735161	7.21269940946912e-05	0.0554459885132715	0.00130085144171299	0.998962071011492	0.999100240039295
R3HCC1	0.896331864443314	-5.53816993018633e-05	0.0962225096756259	-0.00057555866593544	0.999540770651968	0.999540770651968
E4F1	0.487794934965122	-0.000257688534704791	0.126589660967113	-0.00203562070342961	0.998375810790789	0.998928391840071
CCDC167	2.12291843398507	-0.000308615277423112	0.0736203824642348	-0.00419198144716293	0.996655292520068	0.99762104377251
CSTB	12.1844929264229	-0.000327283821664892	0.0392596444719317	-0.00833639290592356	0.993348597848027	0.99596557280076
PLA2G16	1.63144726554905	-0.000374695447797502	0.0885485981245162	-0.0042315232057159	0.99662374304124	0.99762104377251
ZNHIT1	5.97221178321631	-0.000381259750324874	0.0470228404702	-0.00810796937217119	0.993530847298012	0.996010197811164
ACOT8	0.703370741358925	-0.000480027030712607	0.10654946226435	-0.00450520369142416	0.996405379691262	0.99762104377251
ODC1	6.47985332697583	-0.000538515545015402	0.0559242229986345	-0.00962937911588956	0.992316985808005	0.99520722945599
TSC22D4	2.23541250103931	-0.000574891797230914	0.0622151860704727	-0.00924037736670465	0.992627350481686	0.995380442564564
FAM120AOS	4.77132883742362	-0.000615726544616856	0.0516482291196048	-0.0119215422312154	0.990488210820891	0.994200479240126
LARP6	3.92187721487118	-0.000625679315839087	0.0593871189378791	-0.0105356064922693	0.991593957751798	0.994896060566567
DECR1	1.17612854262222	-0.000716031499813533	0.0913876118023923	-0.00783510462404697	0.993748554949782	0.996090352209852
ICAM3	0.37989586046363	-0.00088232109433878	0.139625702733542	-0.00631918820865368	0.9949580508475	0.996750022953487
CNPY2	6.10000465289897	-0.000919422139849314	0.0554626285858044	-0.0165773271713385	0.98677381236992	0.992012931543835
LAMTOR2	4.49806614558633	-0.000951301105264857	0.0537922623488564	-0.0176847201386592	0.985890370305941	0.991788156327527
SRP19	4.27069462374676	-0.00107180316689446	0.0522040537091938	-0.0205310333344036	0.983619756269048	0.989779356746658
ARHGEF35	1.29953641766965	-0.00108865756528526	0.0880949502990887	-0.0123577748961682	0.990140173161695	0.99402417480496
SRP68	0.853143472485045	-0.00120396160353558	0.105386724919177	-0.011424224488036	0.990884985933442	0.994328461724617
ATP6V0B	9.22417636218851	-0.00125601165219861	0.0449096764534709	-0.0279675061453608	0.977688067343488	0.986373600924963
SDF2L1	6.81286483793408	-0.00133544473573999	0.0621075239979116	-0.0215021409609711	0.982845095618875	0.989380186292389
AP1G2	0.531253837298272	-0.00134432059428318	0.117747061799977	-0.0114170202953076	0.990890733672741	0.994328461724617
ANAPC10	0.817904470999121	-0.00135204430279574	0.10150661061361	-0.0133197660194011	0.989372678583647	0.993494492270289
MLX	0.852433855243037	-0.00138136293130233	0.0970182501334408	-0.0142381761101893	0.988639962937484	0.993034528684672
TAF9	2.96631385933867	-0.00161925000263699	0.0770014486326402	-0.0210288251895381	0.983222661580524	0.989517476115348
TIMM22	1.7805601034228	-0.00165290261399624	0.0704067348220604	-0.0234764844325424	0.981270196019119	0.988377878174433
ZNF706	9.74308988515537	-0.00168957942549053	0.0386995240549581	-0.043658920019045	0.965176285048126	0.97693025156537
HSF1	2.73244497763458	-0.00169197538605373	0.060747810934631	-0.0278524503191467	0.977779832862693	0.986373600924963
AKT1	0.756975091453454	-0.00175425802815179	0.104738361214113	-0.0167489543259667	0.986636892723088	0.992012931543835
RPL26	62.7303678219888	-0.00181441829752734	0.0196394650984447	-0.0923863398739424	0.926391092211936	0.954734861723417
ZFYVE21	2.05619101443356	-0.00185058346851574	0.0650295029881758	-0.0284575982204912	0.977297186038855	0.986373600924963
DERA	0.390401134534965	-0.00195032982344132	0.140822309334828	-0.0138495798901017	0.988949987285291	0.993207966397213
RNF167	3.01528326499016	-0.00200042044692504	0.0624377640027227	-0.0320386304486786	0.974441244056247	0.984516506325377
PSMG1	2.31615057889431	-0.00209516731484399	0.0672697533745686	-0.0311457558522292	0.975153299459786	0.984823115697446
UFD1L	8.52486835953188	-0.00210362625978619	0.0442104491234341	-0.0475821056219749	0.962049293519475	0.975403595266311
B3GAT3	1.39011147699991	-0.0021758808581099	0.0859214580272463	-0.0253240681439543	0.979796476482612	0.987388163621629
TMEM9	1.02291971137225	-0.00228058548892387	0.0904207630198529	-0.0252219226288009	0.979877950788108	0.987388163621629
C20orf24	9.18862745628826	-0.00239956418142399	0.0437771651904195	-0.0548131467852362	0.956287326529518	0.972424927314716
BAX	3.97167256252283	-0.00245999910191559	0.0524608945036782	-0.0468920540755002	0.962599261058506	0.975824373575502
DUSP3	0.543176678626454	-0.00247515358843705	0.115816385584358	-0.0213713592938385	0.982949420318701	0.989380186292389
UQCR10	8.13171486535674	-0.00261618083468791	0.0430366057232754	-0.0607896647684045	0.951526721419568	0.969356117580289
VDAC1	5.61527972645554	-0.00276679838961448	0.0484106658880583	-0.0571526612753529	0.954423587311034	0.971759639516487
RHEB	10.8143105854299	-0.00282788267513564	0.042800723936512	-0.0660709075699362	0.947321372621559	0.96711574833072
GTF3C6	6.74041503890495	-0.00289215075424554	0.0543473778287101	-0.0532160128012231	0.957559797322863	0.972897975894566
MYH9	1.15040138537845	-0.00294728314635857	0.107352953803575	-0.0274541411478183	0.978097516108652	0.986556442876505
MALSU1	1.16315031674626	-0.00304766208754541	0.0973351500211054	-0.031311012382316	0.975021508103932	0.984823115697446
C14orf1	3.31283998937277	-0.00306897966076634	0.0574003406996019	-0.0534662272620905	0.957360438884802	0.97283211545475
ERO1L	1.63785786435424	-0.00310603990153997	0.0804659601896427	-0.038600669080685	0.969208768842552	0.980462871782386
EEF1D	27.6720428337212	-0.00321129965709502	0.034253447199792	-0.093751138049385	0.925306846838981	0.954478432167286
CCNC	4.34845078000991	-0.00329986477180883	0.058589691337387	-0.0563215933807649	0.955085617105488	0.97206218776054
RPS14	171.872058711129	-0.00343923224040071	0.0144120045498834	-0.23863663298861	0.811387356625611	0.879163161718334
IFT22	3.2066865742909	-0.00361445578598566	0.0550043449474289	-0.0657121867270707	0.947606969780734	0.967151608971536
SEPHS2	9.55081942563713	-0.00372449042453277	0.0474363655724826	-0.0785155097694355	0.93741799329639	0.961321811208724
NAT9	0.762686825691763	-0.00373589617285302	0.100166668719909	-0.0372967996300196	0.970248357244411	0.981102764820912
RPL13	277.603275235049	-0.00374753057080261	0.014542964288213	-0.257686844066581	0.796648600214674	0.869452170151293
RPL36A	14.0601591951178	-0.00391620794290571	0.0288418383082354	-0.135782189091168	0.891993471692708	0.932890482182524
ZFAND1	2.12930517660276	-0.00397479912083368	0.0633416179488444	-0.0627517775760604	0.949964166059716	0.96824833706521
SLC25A6	41.5077777697165	-0.00400568577953545	0.0292834234822013	-0.136790214503784	0.891196618628543	0.932596635210274
EMC6	4.94973980317357	-0.00417842572838672	0.04761079035356	-0.0877621584804103	0.930065714827491	0.957475111605579
PFDN5	25.3114649091035	-0.00420607395347755	0.0331198423746476	-0.126995590917945	0.898943888232866	0.936772338350174
MORN2	1.70592891331727	-0.00425654358573105	0.0753734897583238	-0.0564726882008403	0.9549652524519	0.97206218776054
TMEM50A	2.06443592446609	-0.00430718091050954	0.0690056279468493	-0.0624178206714834	0.950230103786257	0.96824833706521
IDS	1.84903825614161	-0.00437464006283409	0.0792279179745589	-0.0552158907449625	0.955966469264701	0.972372139436356
MTCH1	10.4256334631079	-0.0043858200639737	0.0475299642993328	-0.0922748444823734	0.926479674279244	0.954734861723417
C6orf211	0.295655986671656	-0.00450057846057493	0.156645141580927	-0.0287310440346458	0.977079097023059	0.986373600924963
TMEM33	1.02360569894307	-0.00450298207556193	0.096928050731899	-0.0464569548398026	0.962946042079704	0.976039084704
YIPF5	1.12433704387942	-0.0045198952521289	0.0923093741580831	-0.0489646397600792	0.960947475505207	0.974720768424594
TMEM251	1.0177747569672	-0.00454440004528228	0.0949670623226737	-0.0478523809638501	0.96183389036685	0.975403595266311
NDUFAF3	4.05856315429203	-0.0045664294033274	0.0587191609047601	-0.077767279589263	0.938013174702638	0.961321811208724
MPST	1.04861168809582	-0.00460311789068937	0.0906981243076077	-0.0507520737151922	0.959523081258362	0.973934783910614
MRPS33	2.66473226428238	-0.00463072124438892	0.0589109822164354	-0.0786053986907895	0.93734649329455	0.961321811208724
SERP1	23.6176220124894	-0.0046625543930155	0.0348622124302115	-0.133742355059914	0.893606311514147	0.934036894848048
RHBDD2	3.20098603951577	-0.00476183379860615	0.0627161980481896	-0.0759266975167607	0.939477416614973	0.962232464524486
CLTA	6.85426345093871	-0.00478871595813129	0.0447287425372084	-0.107061269476729	0.914740372993825	0.948585635611408
MRPL43	2.61568117423248	-0.00485400395970532	0.0595757658808802	-0.0814761486979578	0.935063292386121	0.960366448466552
COX20	2.18912248921442	-0.00489358090515841	0.0671456503113665	-0.0728800880245555	0.941901539254309	0.963487060453799
BEND7	0.807316162852226	-0.00509253680238485	0.106750531576387	-0.0477050252320362	0.961951329108733	0.975403595266311
RDX	5.28791803117365	-0.00513068811787966	0.0781645462726798	-0.0656395816586854	0.947664775442085	0.967151608971536
ORAI1	1.34934311779229	-0.00515336691521364	0.0824948076197062	-0.0624689851871673	0.950189359920423	0.96824833706521
DNPEP	4.45322656022472	-0.00520172823875689	0.0542194184113338	-0.0959384735427105	0.923569438027334	0.953502370984531
MRPS12	7.26188189877319	-0.00528972516482248	0.0414917040732424	-0.127488742219044	0.898553582883977	0.93672466457126
HLA-E	2.05440173460887	-0.00535401892683395	0.0708074970173683	-0.0756137295111656	0.939726413166589	0.962233188557124
LAP3	0.677602858488725	-0.00542707722098702	0.123346537852405	-0.0439986181653593	0.964905505346713	0.976792903424623
SNF8	7.50494587220196	-0.00553509040647498	0.0451344389321072	-0.122635631181791	0.902395637794283	0.93919369778888
C15orf40	2.00635613849012	-0.00557935286403792	0.06721240462231	-0.0830107611145629	0.933842983015852	0.959860498960573
RFNG	0.672076879156215	-0.00565843500837944	0.112444809513562	-0.0503218870916132	0.95986588248648	0.974145992457507
BCAP31	18.5792560169984	-0.00590180032484748	0.0421792283699121	-0.139921960475157	0.888721650025242	0.930986671146673
PHLDA3	7.45513227243527	-0.00590702921119885	0.052123691244485	-0.113327146834096	0.9097711958131	0.945194758178811
TMEM115	1.31238801470894	-0.00600665924994473	0.0841385813143647	-0.0713900704779204	0.943087312057543	0.964290773966076
ARL8B	2.44028436833747	-0.00600837017779802	0.0625667518877314	-0.0960313584534375	0.92349566720422	0.953502370984531
CCNK	1.54453935685087	-0.00600919834099439	0.0732815631424045	-0.0820015032883102	0.934645518032499	0.96027589384669
COX14	6.97978812413103	-0.0060257245980584	0.0435018699782345	-0.138516450007167	0.889832269707996	0.931573351999206
P4HA2	1.84881425760047	-0.00607082105722338	0.0908413939885811	-0.0668287967706274	0.946717998140553	0.96711574833072
PHKG2	1.25834742735121	-0.00631161270014051	0.0834965580678815	-0.0755912919788772	0.939744264637036	0.962233188557124
CCDC112	0.648910654733471	-0.00631376186354985	0.116794962195805	-0.0540585119841465	0.956888546526434	0.972760641864959
SMPD2	0.445285028371556	-0.00632159012041211	0.126403851200134	-0.0500110563119094	0.960113577685305	0.974222783261248
DERL2	1.30753017442242	-0.00634082626784164	0.0796089591980817	-0.0796496566682213	0.936515900328934	0.961173542104728
SEP15	1.97712956389244	-0.00635704963526162	0.0685488584178028	-0.0927374982164639	0.926112106092943	0.954679170505899
LSM1	2.73489014899903	-0.00643187291920461	0.0580197085074904	-0.110856691366766	0.911729989132843	0.946413946514439
TUBB2A	1.92759641192468	-0.00648459303004787	0.0931931824694975	-0.0695822683399648	0.944526150543066	0.965365803172833
MRPS7	3.73203186637503	-0.00655170744724554	0.0534785690087057	-0.122510896770237	0.902494416624579	0.93919369778888
SNX10	2.42990620329103	-0.0065990763245684	0.0674434791583369	-0.0978460246553379	0.922054560307649	0.952721208073418
LITAF	2.8353971033588	-0.0066348480118127	0.0655019138653534	-0.101292429797569	0.919318325433503	0.950993592157292
COMMD6	2.83967724430064	-0.00664918192711675	0.0549434605412144	-0.121018622810062	0.903676284736036	0.939942925046933
GDE1	3.13545136987614	-0.00668984924425023	0.0546466526183567	-0.122420110358287	0.902566312534217	0.93919369778888
C12orf65	0.815544219988044	-0.00674816713982176	0.101871964062176	-0.0662416514881671	0.947185436483911	0.96711574833072
STAM2	0.473082625511851	-0.00685640477679863	0.123945635016432	-0.0553178397600663	0.955885249853718	0.972372139436356
EEF1A1	178.605977269593	-0.00701743434550263	0.0235919033090046	-0.297450962458981	0.766122240854198	0.849146217599127
ZNF7	0.609107034211107	-0.00707019809284344	0.112982093340669	-0.062578041208044	0.95010251571638	0.96824833706521
SSU72	2.54073513651137	-0.00712259246156417	0.0654949724817184	-0.108750216874315	0.913400610709589	0.947647455578661
OIP5-AS1	1.69897520828711	-0.00717906609029735	0.0720584319906375	-0.099628397287775	0.920639348207215	0.951836306389244
YPEL5	3.44770873082725	-0.00722871469067294	0.0628632119201323	-0.114991176395139	0.908452115866153	0.943959943932771
INTS6	0.690858381955739	-0.00723438032966805	0.11338968466646	-0.0638010446095537	0.949128646477387	0.968140674661869
FKBP2	6.08251562569743	-0.00728026336949339	0.049641667919287	-0.146656300536285	0.883403312668139	0.928207329172499
GCH1	0.397028923585066	-0.00735001754917627	0.131193297574142	-0.0560243372571875	0.955322419278323	0.972127274669512
OTUB1	2.1024834573815	-0.00741060975352207	0.0630063944204759	-0.117616788290837	0.906371302148033	0.94247496201214
RPL18AP3	2.75234483303714	-0.00742160644646318	0.0521952150200394	-0.142189402680184	0.886930402176792	0.929746845192865
PTS	2.27831497476377	-0.00767409069938016	0.068354818346078	-0.11226846746233	0.91061054302688	0.945659175158318
BBS7	0.323319962330898	-0.00771316786090447	0.143571970683077	-0.0537233543860079	0.957155575559284	0.972760641864959
UBE2Q1	2.97648876491064	-0.00772101023644635	0.0546128777768597	-0.141377099152205	0.887572044775305	0.930284600053664
TIMM10	3.13192477236907	-0.00773986572043683	0.0555760915559883	-0.13926610353014	0.889239874281877	0.931128635904426
CHIC2	1.05097223734296	-0.00780304516726657	0.0926054696682024	-0.0842611694020259	0.932848784896284	0.959111270238168
RP11-644F5.11	0.405403249116638	-0.00793648900347813	0.138816573848241	-0.0571724887271354	0.954407793118703	0.971759639516487
MRPS14	2.63014387182211	-0.00794987577559997	0.0618876740508735	-0.12845652866296	0.897787698243572	0.936647359111134
GPATCH3	0.745252953632134	-0.00800136659466393	0.107843436214732	-0.0741942845620392	0.940855793577075	0.963048696318249
RPL22L1	2.78895939035438	-0.0080250869095332	0.0773012679973658	-0.103815721493814	0.917315589938683	0.949893889567036
HES2	0.306807204087462	-0.00819034139255979	0.167373249428637	-0.0489345903274222	0.960971422776784	0.974720768424594
CAMTA1	3.25151921989996	-0.0082135779634059	0.0527568110788469	-0.155687536745358	0.876279321609286	0.92501836124916
RARS2	2.26804096856129	-0.00826005918969088	0.062329793674813	-0.132521843932057	0.894571546437574	0.934775556689321
HSPB11	1.32618552920263	-0.00828709999703394	0.0819271028972247	-0.101152118212088	0.919429705818231	0.950993592157292
GLUD1	0.636824783037607	-0.00830672433721192	0.117987736812085	-0.0704032856435053	0.943872676174576	0.964957347860648
PRR7	0.647679947910122	-0.00839315706702086	0.108108981904907	-0.0776360753670176	0.938117544979345	0.961321811208724
GSTM4	0.453795508312457	-0.00839474866113145	0.132941752702364	-0.0631460657805981	0.949650192278527	0.96824833706521
NDUFA5	3.11497950140826	-0.00849428281441153	0.0591552450288148	-0.143593062800668	0.885821818967956	0.928988770552181
